"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ID","significant","diffexpressed","ERVK_related"
"TAEGUT_R12588",49.9045074473591,2.94841014098788,0.476805948990223,6.18366894799028,6.26286379145263e-10,7.28769604823579e-09,"TAEGUT_R12588","significant","UP",NA
"TAEGUT_R12589",105.055834332823,1.86630635192416,0.802095594915481,2.32678793370112,0.0199765549382454,0.0439134227503707,"TAEGUT_R12589","significant","UP",NA
"TAEGUT_R08364",113.725342445422,0.00708959644749867,1.30002896104622,0.00545341423916677,0.995648826542035,0.997414087392681,"TAEGUT_R08364","NS.",NA,NA
"TAEGUT_R12551",321.889969312423,0.74475700070709,0.378031034917409,1.97009486501499,0.0488274993267335,0.0949564665197778,"TAEGUT_R12551","NS.",NA,NA
"TAEGUT_R19022",8.79329192230681,6.1995879987824,1.35479589261068,4.57603099669562,4.73880363205238e-06,2.55522937151549e-05,"TAEGUT_R19022","significant","UP",NA
"TAEGUT_R06913",0.175277971609033,0.0818919649886217,2.99249671584054,0.0273657660358099,0.978168002762579,0.985661760907059,"TAEGUT_R06913","NS.",NA,NA
"TAEGUT_R02044",116.947332229959,-0.326778584274955,0.985346189938527,-0.331638349659973,0.740162358041368,0.821315284790169,"TAEGUT_R02044","NS.",NA,NA
"TAEGUT_R02045",8.15937403517894,-0.798855332366567,1.3109669556472,-0.609363438891704,0.54228356618496,0.659842445390948,"TAEGUT_R02045","NS.",NA,NA
"TAEGUT_R02046",33.5959919262075,1.84962805666261,0.629799149466019,2.93685384972469,0.00331560320500101,0.00915125677652378,"TAEGUT_R02046","significant","UP",NA
"TAEGUT_R02047",526.22262191955,-1.51125828347406,0.273806257080354,-5.51944392940059,3.40074081009405e-08,2.75643556014083e-07,"TAEGUT_R02047","significant","DOWN",NA
"TAEGUT_R02040",418.161362045396,-0.426776188486593,0.41795507366189,-1.02110541390829,0.307204498381589,0.430872495450336,"TAEGUT_R02040","NS.",NA,NA
"TAEGUT_R02041",527.058095364509,-0.508996230072463,0.286252731619032,-1.77813580046417,0.0753815538649293,0.13710442450047,"TAEGUT_R02041","NS.",NA,NA
"TAEGUT_R02042",1.84235860976835,1.88080601474465,0.749327783586426,2.50999102921655,0.0120734228694521,0.0283541831013658,"TAEGUT_R02042","significant","UP",NA
"TAEGUT_R02043",22.2755588720669,3.12718128642319,0.634573097409125,4.92800797763259,8.30722261387147e-07,5.17255467488595e-06,"TAEGUT_R02043","significant","UP",NA
"TAEGUT_R17077",32.5019108239748,0.202727698838643,0.945082815463922,0.214507866952515,0.830151032801342,0.885817970815264,"TAEGUT_R17077","NS.",NA,NA
"TAEGUT_R06911",7.45858525528444,2.89462979637638,0.944101557840912,3.06601527381883,0.0021693223291245,0.00626678513496857,"TAEGUT_R06911","significant","UP",NA
"TAEGUT_R02048",527.450099577953,5.16907007605259,0.831195936674445,6.21883463089781,5.00860827818363e-10,5.95166212345908e-09,"TAEGUT_R02048","significant","UP",NA
"TAEGUT_R02049",1236.46761146805,0.900695798675187,0.158801894197879,5.67182024638104,1.41288183834282e-08,1.23948861181574e-07,"TAEGUT_R02049","significant",NA,NA
"TAEGUT_R12556",49.7784547775196,-0.530169287443431,1.15993084172253,-0.45706973930973,0.647620919878044,0.748027264045183,"TAEGUT_R12556","NS.",NA,NA
"TAEGUT_R06206",389.035161807857,-2.79663937327533,0.543954841835702,-5.14130798769513,2.72832388059752e-07,1.85837832324128e-06,"TAEGUT_R06206","significant","DOWN",NA
"TAEGUT_R06207",826.253410487846,-2.56269117350242,0.416620160596641,-6.15114537383978,7.69253671646546e-10,8.73806195690466e-09,"TAEGUT_R06207","significant","DOWN",NA
"TAEGUT_R06204",78.4406760870799,4.01009073728448,0.717721757505469,5.58724978774789,2.30693791508921e-08,1.94079929054174e-07,"TAEGUT_R06204","significant","UP",NA
"TAEGUT_R06205",5.73121832002127,0.493916081890301,1.11988776403331,0.441040698678095,0.659183533417099,0.75703683710763,"TAEGUT_R06205","NS.",NA,NA
"TAEGUT_R06202",30.4904372069345,0.445245313196409,0.844366828060474,0.527312654168504,0.597976488181078,0.707701370312722,"TAEGUT_R06202","NS.",NA,NA
"TAEGUT_R17075",78.212356093404,-1.61678707630226,0.40528145347076,-3.98929450745001,6.62701011349152e-05,0.000276444306396567,"TAEGUT_R17075","significant","DOWN",NA
"TAEGUT_R06200",533.630233419625,0.366472113166377,0.744250388944664,0.492404328717959,0.622433539798264,0.727133483045955,"TAEGUT_R06200","NS.",NA,NA
"TAEGUT_R06201",477.330408974424,-0.309123167330532,0.996318850430307,-0.310265300307249,0.756359216316825,0.832820447641273,"TAEGUT_R06201","NS.",NA,NA
"TAEGUT_R13187",198.267703860227,0.208053022146836,0.363912559837908,0.571711573350218,0.567517392472781,0.681063536764848,"TAEGUT_R13187","NS.",NA,NA
"TAEGUT_R13186",317.412380204139,0.434622141114192,0.351920262237257,1.2350017539518,0.216829851371623,0.326520246771386,"TAEGUT_R13186","NS.",NA,NA
"TAEGUT_R13185",111.070228574366,-0.678946338274499,0.264041295773831,-2.57136421136209,0.0101298731653976,0.0244305691717833,"TAEGUT_R13185","significant",NA,NA
"TAEGUT_R13184",923.42044829749,0.15568663149294,0.30746526785227,0.506355181450099,0.612607331575453,0.719170689881019,"TAEGUT_R13184","NS.",NA,NA
"TAEGUT_R13183",643.805103100435,1.51191272226742,0.385722037447578,3.91969494994928,8.86611186770085e-05,0.000359087886049672,"TAEGUT_R13183","significant","UP",NA
"TAEGUT_R13182",321.093220679895,1.3599460986839,0.381567884211664,3.56410000672255,0.000365106744175636,0.0012875953818265,"TAEGUT_R13182","significant","UP",NA
"TAEGUT_R13181",943.476559230022,-1.44524654735071,0.361169553390801,-4.00157359274105,6.29226180773066e-05,0.000264023682411687,"TAEGUT_R13181","significant","DOWN",NA
"TAEGUT_R13180",54.2051257437745,-1.97921581314698,0.695123630988305,-2.84728604368261,0.00440937228565009,0.0118157358896646,"TAEGUT_R13180","significant","DOWN",NA
"TAEGUT_R13341",197.967935308074,0.245081554283139,0.578549885599588,0.423613521294098,0.671847692691677,0.766429151174723,"TAEGUT_R13341","NS.",NA,NA
"TAEGUT_R05687",113.00999929234,0.472393167815541,0.733770202514706,0.643788976707694,0.5197122828537,0.639976282191747,"TAEGUT_R05687","NS.",NA,NA
"TAEGUT_R00918",0.644570494262517,2.38667925145756,2.326196447023,1.02600072943623,0.304891240237387,0.428415658572714,"TAEGUT_R00918","NS.",NA,NA
"TAEGUT_R00919",0.378299585546408,1.62463987365196,1.39069548663945,1.16822114493075,0.242717573386968,0.356908986864784,"TAEGUT_R00919","NS.",NA,NA
"TAEGUT_R00914",0.265620649756778,0.903980162405887,2.31465693067958,0.390546067723514,0.696132797232625,0.785646766602794,"TAEGUT_R00914","NS.",NA,NA
"TAEGUT_R00915",0.345435916083153,1.15916732861566,1.97830414410313,0.585939898104584,0.557915904333695,0.672645055152173,"TAEGUT_R00915","NS.",NA,NA
"TAEGUT_R00916",0.452010763966642,1.86442815182659,1.9836186617514,0.939912588935026,0.347262399377246,0.472935481356958,"TAEGUT_R00916","NS.",NA,NA
"TAEGUT_R00917",1.67688816180123,-0.762667529628455,1.47638691376275,-0.516577004658425,0.605451471475055,0.713713484391634,"TAEGUT_R00917","NS.",NA,NA
"TAEGUT_R00910",4755.39018298477,0.213590908640683,0.483174636397064,0.442057369222415,0.658447692291842,0.756500866710242,"TAEGUT_R00910","NS.",NA,NA
"TAEGUT_R01898",190.900358243639,1.98031801139077,0.748486855210727,2.64576190965068,0.00815071623447404,0.020217253221991,"TAEGUT_R01898","significant","UP",NA
"TAEGUT_R00912",32.0725936659915,1.46735146597957,0.811509444803658,1.80817546286795,0.0705791962463498,0.129743270439555,"TAEGUT_R00912","NS.",NA,NA
"TAEGUT_R00913",144.115634195553,1.09867074590142,0.60388696837011,1.81933176810675,0.0688608295181757,0.127135889697062,"TAEGUT_R00913","NS.",NA,NA
"TAEGUT_R13657",490.843012618676,-1.16426220715199,0.947535012192331,-1.22872737383942,0.219174039287947,0.329218498645327,"TAEGUT_R13657","NS.",NA,NA
"TAEGUT_R09296",719.414347159351,-0.922585876543545,1.28470290068857,-0.718131698814617,0.472676086675774,0.596853702666868,"TAEGUT_R09296","NS.",NA,NA
"TAEGUT_R01899",223.159024594196,0.82384891859742,0.503284279754069,1.63694546350622,0.101641865298166,0.176100441039846,"TAEGUT_R01899","NS.",NA,NA
"TAEGUT_R13127",313.316684791989,0.119488163928249,0.419680865196304,0.284711965298581,0.775864822907972,0.846430265558909,"TAEGUT_R13127","NS.",NA,NA
"TAEGUT_R06919",76.892117557246,-1.09278894354814,0.485592847117119,-2.25042224166983,0.0244221544319719,0.0523818409049223,"TAEGUT_R06919","NS.",NA,NA
"TAEGUT_R00465",246.562678105859,3.53423590410903,0.770933517230346,4.5843588650888,4.55381550190133e-06,2.4624431316207e-05,"TAEGUT_R00465","significant","UP",NA
"TAEGUT_R17708",1012.06434926927,-3.46596561350987,0.539876568608394,-6.41992228416927,1.36343932525342e-10,1.81209162447618e-09,"TAEGUT_R17708","significant","DOWN",NA
"TAEGUT_R16117",336.712079172916,-1.09189556062349,0.410569180322498,-2.65946791175563,0.00782641848028736,0.0195092737231787,"TAEGUT_R16117","significant","DOWN",NA
"TAEGUT_R16116",23.4643602338415,-0.124263436598105,0.987772785993863,-0.125801640174846,0.89988894341853,0.933921854975143,"TAEGUT_R16116","NS.",NA,NA
"TAEGUT_R16115",417.36686664165,-2.09061837055484,0.616300304885814,-3.39220726321429,0.000693319731729682,0.00228376406278903,"TAEGUT_R16115","significant","DOWN",NA
"TAEGUT_R16114",363.380964225831,-1.29906760879832,0.61482345877414,-2.11291158504013,0.0346083361074467,0.0707297670639975,"TAEGUT_R16114","NS.",NA,NA
"TAEGUT_R16113",386.731223453177,0.335679690406704,0.175358976775186,1.91424298076883,0.0555891162565413,0.105998362851905,"TAEGUT_R16113","NS.",NA,NA
"TAEGUT_R16112",476.178196488603,-1.80198295571964,0.505821304232971,-3.56248924400717,0.000367354963969605,0.00129408826613009,"TAEGUT_R16112","significant","DOWN",NA
"TAEGUT_R16111",61.7830581574964,0.333925375986946,0.933770830951232,0.357609559988907,0.720635523000904,0.805846826888187,"TAEGUT_R16111","NS.",NA,NA
"TAEGUT_R16110",711.536844438744,0.690976733696388,0.396042550676212,1.74470327119295,0.0810365336062133,0.145873409054998,"TAEGUT_R16110","NS.",NA,NA
"TAEGUT_R02708",1001.45499644809,-0.56169662169437,0.201425905775247,-2.78860169218312,0.00529361252816331,0.0138757254174176,"TAEGUT_R02708","significant",NA,NA
"TAEGUT_R10614",750.650319269198,-0.59876480954592,0.351711077228551,-1.70243375404644,0.0886740870325906,0.157276312460296,"TAEGUT_R10614","NS.",NA,NA
"TAEGUT_R16119",445.791989431975,2.37889961026217,0.91465053605627,2.60088363422313,0.00929839885136521,0.0226574629768637,"TAEGUT_R16119","significant","UP",NA
"TAEGUT_R16118",27.7293377476307,1.07402341360198,0.859508445653473,1.24957866212171,0.211453501823601,0.320346428372366,"TAEGUT_R16118","NS.",NA,NA
"TAEGUT_R13987",1439.28253891501,2.1092736903865,0.332273039583826,6.34801334778284,2.1811316307763e-10,2.78623861099569e-09,"TAEGUT_R13987","significant","UP",NA
"TAEGUT_R13986",134.135801741936,-0.961239033012705,0.370756064926635,-2.59264547217296,0.00952408929938246,0.0231392905882576,"TAEGUT_R13986","significant",NA,NA
"TAEGUT_R13985",188.372343391684,-0.650401774028502,0.701920176084513,-0.926603617033217,0.354132376241223,0.480404913555204,"TAEGUT_R13985","NS.",NA,NA
"TAEGUT_R13984",227.747774451601,-0.0732095740081999,0.95663553812403,-0.0765281772322241,0.938998897511932,0.96009151200062,"TAEGUT_R13984","NS.",NA,NA
"TAEGUT_R13983",57.8864555570317,-0.326328268523752,0.843759912444333,-0.386754885733305,0.698937678989424,0.787926434193539,"TAEGUT_R13983","NS.",NA,NA
"TAEGUT_R13982",135.813148186209,0.568670124268137,0.262557118470717,2.16589109288065,0.0303195101153351,0.0631419192967538,"TAEGUT_R13982","NS.",NA,NA
"TAEGUT_R13981",9688.36784494521,-3.20129250423551,0.563927149477837,-5.67678379592064,1.37250764425234e-08,1.20795873517216e-07,"TAEGUT_R13981","significant","DOWN",NA
"TAEGUT_R13980",4275.11669962088,-1.69271410945898,0.777857390858749,-2.17612396481859,0.0295459924101917,0.0617197335429547,"TAEGUT_R13980","NS.",NA,NA
"TAEGUT_R13763",334.072223860107,1.25690427600358,0.33391924788626,3.76409651123708,0.000167152322910784,0.000637118605483639,"TAEGUT_R13763","significant","UP",NA
"TAEGUT_R13762",81.2556021181378,1.63222279339155,0.462196620823024,3.53144683421761,0.000413292935579827,0.00143628332131532,"TAEGUT_R13762","significant","UP",NA
"TAEGUT_R13761",6.14082323738048,2.75161278392779,0.840572027032031,3.2735003015071,0.00106224277316763,0.0033381272318097,"TAEGUT_R13761","significant","UP",NA
"TAEGUT_R13760",35.7883863052986,0.91139179188919,0.953590256494699,0.955747802247239,0.33919966544474,0.464809313073867,"TAEGUT_R13760","NS.",NA,NA
"TAEGUT_R13767",79.4147495503666,0.453648398622564,0.386304420008794,1.17432878094493,0.240263359502689,0.353845775477628,"TAEGUT_R13767","NS.",NA,NA
"TAEGUT_R13766",404.212539958362,0.292729405517038,0.326790321972644,0.895771342768049,0.370374898250981,0.49692508332344,"TAEGUT_R13766","NS.",NA,NA
"TAEGUT_R13989",3775.50000408288,-7.87328846483369,0.595955593913721,-13.2111998699916,7.56094947679145e-40,6.00843451755694e-37,"TAEGUT_R13989","significant","DOWN",NA
"TAEGUT_R13988",1143.78770520412,1.88034641743931,0.327334684624359,5.74441544316379,9.22390735161654e-09,8.40626023481406e-08,"TAEGUT_R13988","significant","UP",NA
"TAEGUT_R17604",19.5667798234801,3.61201575500388,0.648804337852037,5.56718804772791,2.58882970686257e-08,2.15250892075671e-07,"TAEGUT_R17604","significant","UP",NA
"TAEGUT_R17605",110.297461804782,-0.493241145841408,0.909104953572075,-0.542556878502701,0.587434935637734,0.699173682756045,"TAEGUT_R17605","NS.",NA,NA
"TAEGUT_R17606",381.792672245848,0.981151453285599,0.771519449891648,1.27171318030076,0.203475045859434,0.310836670889076,"TAEGUT_R17606","NS.",NA,NA
"TAEGUT_R17607",163.966919854501,-3.40480837446204,1.12974475186382,-3.01378551999898,0.002580101363721,0.00731930584692651,"TAEGUT_R17607","significant","DOWN",NA
"TAEGUT_R17600",803.885289903435,-1.48677458999768,0.367440935038336,-4.04629546744038,5.20345479504149e-05,0.000222561762392984,"TAEGUT_R17600","significant","DOWN",NA
"TAEGUT_R17601",10.7865589935021,-0.3009404995581,0.698441447029405,-0.430874342921734,0.666559739994463,0.762422175913062,"TAEGUT_R17601","NS.",NA,NA
"TAEGUT_R17602",390.026774760135,1.73050635241787,0.601521345934692,2.8768826977019,0.00401624862435298,0.010857249293219,"TAEGUT_R17602","significant","UP",NA
"TAEGUT_R17603",55.7056673817189,2.97636890492681,0.824642181710893,3.60928530087039,0.00030704177633515,0.00110218346664107,"TAEGUT_R17603","significant","UP",NA
"TAEGUT_R14506",4772.45418634333,0.403586569471517,0.358139227734658,1.12689853056401,0.25978538472275,0.377552911486115,"TAEGUT_R14506","NS.",NA,NA
"TAEGUT_R10611",6278.46473131908,-1.00579411152666,0.428199934528035,-2.34888898952133,0.0188295196857081,0.0417528891344989,"TAEGUT_R10611","significant","DOWN",NA
"TAEGUT_R17608",1040.65077693515,0.0759877639114321,0.154586746589314,0.491554195867169,0.623034530497892,0.727506718356405,"TAEGUT_R17608","NS.",NA,NA
"TAEGUT_R17609",782.116118474262,-2.99457974329711,0.425630237104157,-7.03563676225451,1.9835305303976e-12,3.8445014507869e-11,"TAEGUT_R17609","significant","DOWN",NA
"TAEGUT_R16659",307.816165675407,0.119347117790895,0.781841702103862,0.15264869790105,0.878675319622091,0.918722605194902,"TAEGUT_R16659","NS.",NA,NA
"TAEGUT_R07137",443.766649074507,0.323497160241332,0.575703303644796,0.561916456260128,0.574172941026442,0.686804826853044,"TAEGUT_R07137","NS.",NA,NA
"TAEGUT_R07136",469.233622425764,0.138875785568737,0.271552022276384,0.511415029814765,0.609060472845791,0.716351324180868,"TAEGUT_R07136","NS.",NA,NA
"TAEGUT_R07135",456.458044068813,-1.2021225820273,1.10733322928561,-1.08560147048313,0.277655348936098,0.398183533717518,"TAEGUT_R07135","NS.",NA,NA
"TAEGUT_R09183",1262.9904445371,-1.02141207875992,0.249276110177274,-4.09751290660599,4.1761289007526e-05,0.000182509464700168,"TAEGUT_R09183","significant","DOWN",NA
"TAEGUT_R07133",365.414574285117,-1.18469969781861,0.457159167550806,-2.59143812901215,0.00955757257692079,0.0232108463302156,"TAEGUT_R07133","significant","DOWN",NA
"TAEGUT_R14504",2.87029170663829,2.82497527345097,0.869342209079566,3.24955494389485,0.00115585747198954,0.00359499571196745,"TAEGUT_R14504","significant","UP",NA
"TAEGUT_R02451",953.667989814353,-0.688519738651795,0.308458773674334,-2.2321288853295,0.0256064458329994,0.0545904465601347,"TAEGUT_R02451","NS.",NA,NA
"TAEGUT_R07130",114.049302687302,0.471274497913146,0.252199169470661,1.868659991634,0.0616701335788353,0.116073501195652,"TAEGUT_R07130","NS.",NA,NA
"TAEGUT_R09184",845.966287614186,2.46761338431672,0.732013818589415,3.3709928988387,0.000748977884007795,0.00244765356473555,"TAEGUT_R09184","significant","UP",NA
"TAEGUT_R14505",288.238868250675,-1.48953995283209,0.478206542950174,-3.11484645032823,0.00184040687539868,0.00543179200365267,"TAEGUT_R14505","significant","DOWN",NA
"TAEGUT_R07139",504.673424518151,0.326436083016089,0.432210346585562,0.755271329330535,0.450086197753271,0.575578228314462,"TAEGUT_R07139","NS.",NA,NA
"TAEGUT_R07138",447.471491363057,-0.000354821296586406,0.685605173728907,-0.000517530074425466,0.999587070762298,0.999639484745349,"TAEGUT_R07138","NS.",NA,NA
"TAEGUT_R05605",3811.71358065975,0.103527300022181,0.174178048410828,0.594376277416975,0.552260471449579,0.667895479485502,"TAEGUT_R05605","NS.",NA,NA
"TAEGUT_R09187",848.185648906359,-2.28468277836795,0.489908692108247,-4.66348692148361,3.10895952512725e-06,1.73425200535908e-05,"TAEGUT_R09187","significant","DOWN",NA
"TAEGUT_R12695",15.8532601743605,2.1350863926933,0.694468636724713,3.07441730236069,0.00210914186080526,0.00611609450650418,"TAEGUT_R12695","significant","UP",NA
"TAEGUT_R09526",544.427831168614,-5.46115089051002,0.579855045646017,-9.41813118902112,4.59187728363462e-21,4.51424142028245e-19,"TAEGUT_R09526","significant","DOWN",NA
"TAEGUT_R03841",246.708127469025,1.13251433161427,1.02535239651921,1.10451229787812,0.269370971861348,0.388519270253234,"TAEGUT_R03841","NS.",NA,NA
"TAEGUT_R04779",213.389246747491,0.88607040564793,0.531150544955764,1.66820953882618,0.0952741379812078,0.166841278080763,"TAEGUT_R04779","NS.",NA,NA
"TAEGUT_R09189",11.525038287804,0.711031871508838,1.23049497363117,0.577842158436939,0.563370689443317,0.677636591136663,"TAEGUT_R09189","NS.",NA,NA
"TAEGUT_R07018",5.14386982146826,0.523537813182002,1.14473559310453,0.457343876031813,0.647423897645086,0.74789028321545,"TAEGUT_R07018","NS.",NA,NA
"TAEGUT_R02539",275.505870539556,-0.839831793729115,0.386056589301834,-2.17541111070766,0.0295993226394621,0.0618243654999257,"TAEGUT_R02539","NS.",NA,NA
"TAEGUT_R14821",401.351222902741,-7.49305409245597,1.3552384115951,-5.52895640231796,3.22141383512965e-08,2.62124469347319e-07,"TAEGUT_R14821","significant","DOWN",NA
"TAEGUT_R10883",321.910193404439,0.824538372251823,0.184006343711435,4.48103231454287,7.4282862044444e-06,3.85150223910351e-05,"TAEGUT_R10883","significant",NA,NA
"TAEGUT_R04107",3559.75387055174,0.0324289323330617,0.0872737861261771,0.371577008085534,0.710207810204305,0.797520216451749,"TAEGUT_R04107","NS.",NA,NA
"TAEGUT_R15539",9.88719157306827,5.32296487595623,0.722720897250153,7.36517360465061,1.76916481114606e-13,4.03528778484618e-12,"TAEGUT_R15539","significant","UP",NA
"TAEGUT_R03000",170.962820933924,1.44046975109762,0.65957150432542,2.18394782317176,0.0289660823190972,0.0606678148462356,"TAEGUT_R03000","NS.",NA,NA
"TAEGUT_R14823",414.66764504028,-0.660577801128037,0.461624679802831,-1.43098458559491,0.152434632933065,0.24593801872087,"TAEGUT_R14823","NS.",NA,NA
